t_mac,sample_idx,voltage_V,current_A,power_W,dp_V,dn_V,temp_C,energy_J,charge_C
1789864040.934,0,5.33275,0.03160,0.16851,3.299,3.299,844.9,0.00000,0.00000
1789864040.934,1,5.33275,0.03160,0.16851,3.299,3.299,844.9,0.00000,0.00000
1789864040.934,2,5.33275,0.03160,0.16851,3.299,3.299,844.9,0.00000,0.00000
1789864040.934,3,5.33275,0.03160,0.16851,3.299,3.299,844.9,0.00000,0.00000
1789864040.934,4,5.33263,0.03170,0.16904,3.295,3.297,844.9,0.00001,0.00000
1789864040.934,5,5.33263,0.03170,0.16904,3.296,3.297,844.9,0.00001,0.00000
1789864040.934,6,5.33263,0.03170,0.16904,3.296,3.297,844.9,0.00001,0.00000
1789864040.934,7,5.33263,0.03170,0.16904,3.296,3.297,844.9,0.00002,0.00000
1789864040.934,8,5.33263,0.03170,0.16904,3.298,3.298,844.9,0.00002,0.00000
1789864040.934,9,5.33263,0.03170,0.16904,3.298,3.298,844.9,0.00002,0.00000
1789864040.934,10,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00002,0.00000
1789864040.934,11,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00002,0.00000
1789864040.938,12,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00077,0.00014
1789864040.943,13,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00151,0.00028
1789864040.947,14,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00226,0.00042
1789864040.952,15,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00300,0.00056
1789864040.962,16,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00469,0.00088
1789864040.972,17,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00637,0.00119
1789864040.982,18,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00806,0.00151
1789864040.992,19,5.33255,0.03169,0.16899,3.299,3.299,844.9,0.00974,0.00183
1789864041.002,20,5.33259,0.03168,0.16894,3.299,3.299,844.9,0.01143,0.00214
1789864041.012,21,5.33259,0.03168,0.16894,3.299,3.299,844.9,0.01312,0.00246
1789864041.022,22,5.33259,0.03168,0.16894,3.297,3.298,844.9,0.01481,0.00278
1789864041.032,23,5.33259,0.03168,0.16894,3.296,3.296,844.9,0.01650,0.00309
1789864041.042,24,5.33259,0.03168,0.16894,3.296,3.296,844.9,0.01819,0.00341
1789864041.052,25,5.33259,0.03168,0.16894,3.296,3.296,844.9,0.01988,0.00373
1789864041.062,26,5.33259,0.03168,0.16894,3.296,3.296,844.9,0.02157,0.00404
1789864041.072,27,5.33259,0.03168,0.16894,3.295,3.295,844.9,0.02326,0.00436
1789864041.082,28,5.33259,0.03168,0.16894,3.293,3.293,844.9,0.02495,0.00468
1789864041.092,29,5.33259,0.03168,0.16894,3.293,3.293,844.9,0.02664,0.00500
1789864041.102,30,5.33259,0.03168,0.16894,3.293,3.293,844.9,0.02833,0.00531
1789864041.112,31,5.33259,0.03168,0.16894,3.292,3.292,844.9,0.03003,0.00563
1789864041.122,32,5.33259,0.03168,0.16894,3.291,3.292,844.9,0.03172,0.00595
1789864041.132,33,5.33259,0.03168,0.16894,3.293,3.293,844.9,0.03341,0.00627
1789864041.142,34,5.33259,0.03168,0.16894,3.296,3.296,844.9,0.03510,0.00658
1789864041.152,35,5.33259,0.03168,0.16894,3.297,3.297,844.9,0.03679,0.00690
1789864041.162,36,5.33259,0.03168,0.16894,3.298,3.298,844.9,0.03849,0.00722
1789864041.172,37,5.33259,0.03168,0.16894,3.298,3.299,844.9,0.04018,0.00753
1789864041.182,38,5.33259,0.03168,0.16894,3.299,3.299,844.9,0.04187,0.00785
1789864041.192,39,5.33259,0.03168,0.16894,3.299,3.299,844.9,0.04357,0.00817
1789864041.202,40,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.04525,0.00849
1789864041.212,41,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.04694,0.00880
1789864041.222,42,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.04862,0.00912
1789864041.232,43,5.33267,0.03169,0.16899,3.298,3.299,844.9,0.05031,0.00943
1789864041.242,44,5.33267,0.03169,0.16899,3.297,3.298,844.9,0.05199,0.00975
1789864041.252,45,5.33267,0.03169,0.16899,3.296,3.298,844.9,0.05368,0.01007
1789864041.262,46,5.33267,0.03169,0.16899,3.296,3.298,844.9,0.05536,0.01038
1789864041.272,47,5.33267,0.03169,0.16899,3.296,3.298,844.9,0.05705,0.01070
1789864041.282,48,5.33267,0.03169,0.16899,3.296,3.298,844.9,0.05874,0.01102
1789864041.292,49,5.33267,0.03169,0.16899,3.298,3.298,844.9,0.06043,0.01133
1789864041.302,50,5.33267,0.03169,0.16899,3.298,3.299,844.9,0.06212,0.01165
1789864041.312,51,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.06381,0.01197
1789864041.322,52,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.06552,0.01229
1789864041.332,53,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.06722,0.01261
1789864041.342,54,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.06892,0.01292
1789864041.352,55,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.07063,0.01324
1789864041.362,56,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.07231,0.01356
1789864041.372,57,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.07399,0.01388
1789864041.382,58,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.07567,0.01419
1789864041.392,59,5.33267,0.03169,0.16899,3.299,3.299,844.9,0.07736,0.01451
1789864041.402,60,5.33275,0.03163,0.16867,3.299,3.299,844.9,0.07904,0.01482
1789864041.412,61,5.33275,0.03163,0.16867,3.299,3.299,844.9,0.08072,0.01514
1789864041.422,62,5.33275,0.03163,0.16867,3.297,3.298,844.9,0.08240,0.01545
1789864041.432,63,5.33275,0.03163,0.16867,3.296,3.296,844.9,0.08409,0.01577
1789864041.442,64,5.33275,0.03163,0.16867,3.296,3.296,844.9,0.08578,0.01609
1789864041.452,65,5.33275,0.03163,0.16867,3.296,3.296,844.9,0.08746,0.01640
1789864041.462,66,5.33275,0.03163,0.16867,3.296,3.296,844.9,0.08915,0.01672
1789864041.472,67,5.33275,0.03163,0.16867,3.295,3.295,844.9,0.09084,0.01703
1789864041.482,68,5.33275,0.03163,0.16867,3.292,3.293,844.9,0.09252,0.01735
1789864041.492,69,5.33275,0.03163,0.16867,3.293,3.294,844.9,0.09420,0.01766
1789864041.502,70,5.33283,0.03162,0.16862,3.292,3.293,844.9,0.09587,0.01798
1789864041.511,71,5.33283,0.03162,0.16862,3.292,3.292,844.9,0.09755,0.01829
1789864041.521,72,5.33283,0.03162,0.16862,3.291,3.292,844.9,0.09924,0.01861
1789864041.531,73,5.33283,0.03162,0.16862,3.292,3.293,844.9,0.10093,0.01893
1789864041.542,74,5.33283,0.03162,0.16862,3.296,3.296,844.9,0.10262,0.01924
1789864041.552,75,5.33283,0.03162,0.16862,3.297,3.298,844.9,0.10431,0.01956
1789864041.562,76,5.33283,0.03162,0.16862,3.298,3.298,844.9,0.10599,0.01988
1789864041.572,77,5.33283,0.03162,0.16862,3.299,3.299,844.9,0.10768,0.02019
1789864041.582,78,5.33283,0.03162,0.16862,3.299,3.299,844.9,0.10937,0.02051
1789864041.592,79,5.33283,0.03162,0.16862,3.299,3.299,844.9,0.11106,0.02083
1789864041.602,80,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.11275,0.02114
1789864041.612,81,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.11444,0.02146
1789864041.622,82,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.11614,0.02178
1789864041.632,83,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.11783,0.02210
1789864041.642,84,5.33290,0.03161,0.16857,3.298,3.298,844.9,0.11951,0.02241
1789864041.652,85,5.33290,0.03161,0.16857,3.298,3.298,844.9,0.12118,0.02272
1789864041.662,86,5.33290,0.03161,0.16857,3.298,3.297,844.9,0.12286,0.02304
1789864041.672,87,5.33290,0.03161,0.16857,3.298,3.297,844.9,0.12454,0.02335
1789864041.682,88,5.33290,0.03161,0.16857,3.297,3.297,844.9,0.12623,0.02367
1789864041.692,89,5.33290,0.03161,0.16857,3.297,3.297,844.9,0.12792,0.02399
1789864041.702,90,5.33290,0.03161,0.16857,3.298,3.298,844.9,0.12962,0.02431
1789864041.712,91,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.13131,0.02462
1789864041.722,92,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.13299,0.02494
1789864041.732,93,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.13468,0.02525
1789864041.742,94,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.13636,0.02557
1789864041.752,95,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.13804,0.02589
1789864041.762,96,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.13973,0.02620
1789864041.772,97,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.14141,0.02652
1789864041.782,98,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.14309,0.02683
1789864041.792,99,5.33290,0.03161,0.16857,3.299,3.299,844.9,0.14477,0.02715
1789864041.802,100,5.33290,0.03162,0.16863,3.299,3.299,844.9,0.14646,0.02746
1789864041.812,101,5.33290,0.03162,0.16863,3.299,3.299,844.9,0.14814,0.02778
1789864041.822,102,5.33290,0.03162,0.16863,3.299,3.299,844.9,0.14982,0.02810
1789864041.832,103,5.33290,0.03162,0.16863,3.298,3.298,844.9,0.15151,0.02841
1789864041.842,104,5.33290,0.03162,0.16863,3.298,3.298,844.9,0.15320,0.02873
1789864041.852,105,5.33290,0.03162,0.16863,3.298,3.298,844.9,0.15489,0.02905
1789864041.862,106,5.33290,0.03162,0.16863,3.298,3.298,844.9,0.15659,0.02936
1789864041.872,107,5.33290,0.03162,0.16863,3.298,3.298,844.9,0.15828,0.02968
1789864041.882,108,5.33290,0.03162,0.16863,3.295,3.295,844.9,0.15996,0.03000
1789864041.892,109,5.33290,0.03162,0.16863,3.293,3.293,844.9,0.16164,0.03031
1789864041.902,110,5.33298,0.03161,0.16858,3.293,3.293,844.9,0.16332,0.03063
1789864041.912,111,5.33298,0.03161,0.16858,3.292,3.292,844.9,0.16500,0.03094
1789864041.922,112,5.33298,0.03161,0.16858,3.292,3.292,844.9,0.16669,0.03126
1789864041.932,113,5.33298,0.03161,0.16858,3.292,3.292,844.9,0.16838,0.03157
1789864041.942,114,5.33298,0.03161,0.16858,3.296,3.295,844.9,0.17006,0.03189
1789864041.952,115,5.33298,0.03161,0.16858,3.297,3.297,844.9,0.17175,0.03221
1789864041.962,116,5.33298,0.03161,0.16858,3.298,3.298,844.9,0.17344,0.03252
1789864041.972,117,5.33298,0.03161,0.16858,3.298,3.298,844.9,0.17512,0.03284
1789864041.982,118,5.33298,0.03161,0.16858,3.299,3.299,844.9,0.17681,0.03316
1789864041.992,119,5.33298,0.03161,0.16858,3.299,3.299,844.9,0.17850,0.03347
1789864042.002,120,5.33302,0.03161,0.16858,3.299,3.299,844.9,0.18018,0.03379
1789864042.012,121,5.33302,0.03161,0.16858,3.299,3.299,844.9,0.18186,0.03410
1789864042.022,122,5.33302,0.03161,0.16858,3.299,3.299,844.9,0.18355,0.03442
1789864042.032,123,5.33302,0.03161,0.16858,3.299,3.299,844.9,0.18523,0.03473
1789864042.042,124,5.33302,0.03161,0.16858,3.299,3.299,844.9,0.18692,0.03505
1789864042.052,125,5.33302,0.03161,0.16858,3.298,3.299,844.9,0.18860,0.03537
1789864042.062,126,5.33302,0.03161,0.16858,3.298,3.299,844.9,0.19029,0.03568
1789864042.072,127,5.33302,0.03161,0.16858,3.298,3.298,844.9,0.19198,0.03600
1789864042.082,128,5.33302,0.03161,0.16858,3.298,3.298,844.9,0.19366,0.03632
1789864042.092,129,5.33302,0.03161,0.16858,3.298,3.298,844.9,0.19535,0.03663
1789864042.102,130,5.33314,0.03162,0.16863,3.298,3.298,844.9,0.19703,0.03695
1789864042.112,131,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.19872,0.03726
1789864042.122,132,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.20041,0.03758
1789864042.132,133,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.20209,0.03790
1789864042.142,134,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.20378,0.03821
1789864042.152,135,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.20547,0.03853
1789864042.162,136,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.20715,0.03884
1789864042.171,137,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.20883,0.03916
1789864042.181,138,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.21051,0.03947
1789864042.191,139,5.33314,0.03162,0.16863,3.299,3.299,844.9,0.21219,0.03979
1789864042.201,140,5.33326,0.03161,0.16858,3.299,3.299,844.9,0.21388,0.04011
1789864042.211,141,5.33326,0.03161,0.16858,3.299,3.299,844.9,0.21557,0.04042
1789864042.222,142,5.33326,0.03161,0.16858,3.298,3.299,844.9,0.21727,0.04074
1789864042.232,143,5.33326,0.03161,0.16858,3.296,3.296,844.9,0.21896,0.04106
1789864042.242,144,5.33326,0.03161,0.16858,3.296,3.296,844.9,0.22064,0.04137
1789864042.252,145,5.33326,0.03161,0.16858,3.296,3.296,844.9,0.22233,0.04169
1789864042.262,146,5.33326,0.03161,0.16858,3.296,3.296,844.9,0.22401,0.04201
1789864042.272,147,5.33326,0.03161,0.16858,3.295,3.296,844.9,0.22570,0.04232
1789864042.282,148,5.33326,0.03161,0.16858,3.294,3.295,844.9,0.22738,0.04264
1789864042.291,149,5.33326,0.03161,0.16858,3.295,3.295,844.9,0.22906,0.04295
1789864042.301,150,5.33333,0.03162,0.16864,3.295,3.295,844.9,0.23074,0.04327
1789864042.311,151,5.33333,0.03162,0.16864,3.295,3.295,844.9,0.23242,0.04358
1789864042.321,152,5.33333,0.03162,0.16864,3.295,3.295,844.9,0.23411,0.04390
1789864042.331,153,5.33333,0.03162,0.16864,3.295,3.295,844.9,0.23580,0.04422
1789864042.341,154,5.33333,0.03162,0.16864,3.297,3.297,844.9,0.23749,0.04453
1789864042.351,155,5.33333,0.03162,0.16864,3.299,3.299,844.9,0.23918,0.04485
1789864042.361,156,5.33333,0.03162,0.16864,3.299,3.299,844.9,0.24087,0.04517
1789864042.371,157,5.33333,0.03162,0.16864,3.299,3.299,844.9,0.24255,0.04548
1789864042.381,158,5.33333,0.03162,0.16864,3.299,3.299,844.9,0.24423,0.04580
1789864042.391,159,5.33333,0.03162,0.16864,3.299,3.299,844.9,0.24592,0.04611
1789864042.401,160,5.33322,0.03167,0.16890,3.299,3.299,844.9,0.24761,0.04643
1789864042.411,161,5.33322,0.03167,0.16890,3.299,3.299,844.9,0.24930,0.04675
1789864042.421,162,5.33322,0.03167,0.16890,3.299,3.299,844.9,0.25098,0.04706
1789864042.431,163,5.33322,0.03167,0.16890,3.299,3.299,844.9,0.25267,0.04738
1789864042.441,164,5.33322,0.03167,0.16890,3.299,3.299,844.9,0.25436,0.04770
1789864042.451,165,5.33322,0.03167,0.16890,3.299,3.299,844.9,0.25605,0.04801
1789864042.461,166,5.33322,0.03167,0.16890,3.299,3.298,844.9,0.25774,0.04833
1789864042.471,167,5.33322,0.03167,0.16890,3.298,3.298,844.9,0.25943,0.04865
1789864042.481,168,5.33322,0.03167,0.16890,3.298,3.298,844.9,0.26112,0.04896
1789864042.491,169,5.33322,0.03167,0.16890,3.298,3.298,844.9,0.26280,0.04928
1789864042.501,170,5.33318,0.03167,0.16890,3.298,3.298,844.9,0.26449,0.04960
1789864042.511,171,5.33318,0.03167,0.16890,3.298,3.298,844.9,0.26617,0.04991
1789864042.521,172,5.33318,0.03167,0.16890,3.299,3.299,844.9,0.26786,0.05023
1789864042.531,173,5.33318,0.03167,0.16890,3.299,3.299,844.9,0.26955,0.05055
1789864042.541,174,5.33318,0.03167,0.16890,3.299,3.299,844.9,0.27124,0.05086
1789864042.551,175,5.33318,0.03167,0.16890,3.299,3.299,844.9,0.27293,0.05118
1789864042.561,176,5.33318,0.03167,0.16890,3.299,3.299,844.9,0.27462,0.05150
1789864042.571,177,5.33318,0.03167,0.16890,3.299,3.299,844.9,0.27631,0.05181
1789864042.581,178,5.33318,0.03167,0.16890,3.299,3.299,844.9,0.27801,0.05213
1789864042.591,179,5.33318,0.03167,0.16890,3.299,3.299,844.9,0.27970,0.05245
1789864042.601,180,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.28139,0.05276
1789864042.611,181,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.28308,0.05308
1789864042.621,182,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.28477,0.05340
1789864042.631,183,5.33306,0.03167,0.16890,3.296,3.296,844.9,0.28646,0.05372
1789864042.641,184,5.33306,0.03167,0.16890,3.296,3.296,844.9,0.28815,0.05403
1789864042.651,185,5.33306,0.03167,0.16890,3.296,3.296,844.9,0.28983,0.05435
1789864042.661,186,5.33306,0.03167,0.16890,3.296,3.296,844.9,0.29152,0.05466
1789864042.671,187,5.33306,0.03167,0.16890,3.295,3.295,844.9,0.29320,0.05498
1789864042.681,188,5.33306,0.03167,0.16890,3.293,3.293,844.9,0.29489,0.05530
1789864042.691,189,5.33306,0.03167,0.16890,3.293,3.292,844.9,0.29658,0.05561
1789864042.701,190,5.33310,0.03167,0.16890,3.292,3.292,844.9,0.29827,0.05593
1789864042.711,191,5.33310,0.03167,0.16890,3.291,3.291,844.9,0.29995,0.05625
1789864042.721,192,5.33310,0.03167,0.16890,3.291,3.291,844.9,0.30164,0.05656
1789864042.731,193,5.33310,0.03167,0.16890,3.291,3.291,844.9,0.30333,0.05688
1789864042.741,194,5.33310,0.03167,0.16890,3.295,3.295,844.9,0.30502,0.05719
1789864042.751,195,5.33310,0.03167,0.16890,3.297,3.297,844.9,0.30670,0.05751
1789864042.761,196,5.33310,0.03167,0.16890,3.298,3.298,844.9,0.30840,0.05783
1789864042.771,197,5.33310,0.03167,0.16890,3.299,3.299,844.9,0.31010,0.05815
1789864042.781,198,5.33310,0.03167,0.16890,3.299,3.299,844.9,0.31180,0.05847
1789864042.792,199,5.33310,0.03167,0.16890,3.299,3.299,844.9,0.31350,0.05878
1789864042.801,200,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.31518,0.05910
1789864042.811,201,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.31686,0.05941
1789864042.821,202,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.31854,0.05973
1789864042.831,203,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.32021,0.06004
1789864042.841,204,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.32191,0.06036
1789864042.851,205,5.33306,0.03167,0.16890,3.299,3.299,844.9,0.32360,0.06068
1789864042.861,206,5.33306,0.03167,0.16890,3.298,3.299,844.9,0.32530,0.06100
1789864042.871,207,5.33306,0.03167,0.16890,3.298,3.296,844.9,0.32699,0.06131
1789864042.881,208,5.33306,0.03167,0.16890,3.298,3.296,844.9,0.32867,0.06163
1789864042.891,209,5.33306,0.03167,0.16890,3.297,3.295,844.9,0.33035,0.06195
1789864042.901,210,5.33306,0.03168,0.16895,3.297,3.295,844.9,0.33203,0.06226
1789864042.911,211,5.33306,0.03168,0.16895,3.297,3.295,844.9,0.33371,0.06258
1789864042.921,212,5.33306,0.03168,0.16895,3.297,3.295,844.9,0.33540,0.06289
1789864042.931,213,5.33306,0.03168,0.16895,3.298,3.298,844.9,0.33709,0.06321
1789864042.941,214,5.33306,0.03168,0.16895,3.298,3.298,844.9,0.33877,0.06352
1789864042.951,215,5.33306,0.03168,0.16895,3.299,3.299,844.9,0.34046,0.06384
1789864042.961,216,5.33306,0.03168,0.16895,3.299,3.299,844.9,0.34215,0.06416
1789864042.971,217,5.33306,0.03168,0.16895,3.299,3.299,844.9,0.34384,0.06448
1789864042.981,218,5.33306,0.03168,0.16895,3.299,3.299,844.9,0.34554,0.06479
1789864042.991,219,5.33306,0.03168,0.16895,3.299,3.299,844.9,0.34723,0.06511
1789864043.001,220,5.33298,0.03169,0.16900,3.299,3.299,844.9,0.34891,0.06543
1789864043.011,221,5.33298,0.03169,0.16900,3.299,3.299,844.9,0.35060,0.06574
1789864043.021,222,5.33298,0.03169,0.16900,3.299,3.299,844.9,0.35229,0.06606
1789864043.031,223,5.33298,0.03169,0.16900,3.296,3.297,844.9,0.35397,0.06637
1789864043.041,224,5.33298,0.03169,0.16900,3.296,3.296,844.9,0.35566,0.06669
1789864043.051,225,5.33298,0.03169,0.16900,3.296,3.296,844.9,0.35735,0.06701
1789864043.061,226,5.33298,0.03169,0.16900,3.296,3.296,844.9,0.35904,0.06733
1789864043.071,227,5.33298,0.03169,0.16900,3.296,3.296,844.9,0.36073,0.06764
1789864043.081,228,5.33298,0.03169,0.16900,3.294,3.295,844.9,0.36243,0.06796
1789864043.091,229,5.33298,0.03169,0.16900,3.294,3.294,844.9,0.36412,0.06828
1789864043.101,230,5.33290,0.03170,0.16905,3.293,3.293,844.9,0.36582,0.06860
1789864043.111,231,5.33290,0.03170,0.16905,3.292,3.292,844.9,0.36752,0.06891
1789864043.121,232,5.33290,0.03170,0.16905,3.291,3.292,844.9,0.36921,0.06923
1789864043.131,233,5.33290,0.03170,0.16905,3.291,3.292,844.9,0.37090,0.06955
1789864043.141,234,5.33290,0.03170,0.16905,3.295,3.294,844.9,0.37260,0.06987
1789864043.151,235,5.33290,0.03170,0.16905,3.297,3.297,844.9,0.37429,0.07018
1789864043.161,236,5.33290,0.03170,0.16905,3.297,3.297,844.9,0.37598,0.07050
1789864043.171,237,5.33290,0.03170,0.16905,3.298,3.298,844.9,0.37767,0.07082
1789864043.181,238,5.33290,0.03170,0.16905,3.299,3.299,844.9,0.37936,0.07114
1789864043.191,239,5.33290,0.03170,0.16905,3.299,3.299,844.9,0.38105,0.07145
1789864043.201,240,5.33286,0.03171,0.16910,3.299,3.299,844.9,0.38274,0.07177
1789864043.211,241,5.33286,0.03171,0.16910,3.299,3.299,844.9,0.38442,0.07208
1789864043.221,242,5.33286,0.03171,0.16910,3.299,3.299,844.9,0.38611,0.07240
1789864043.231,243,5.33286,0.03171,0.16910,3.299,3.299,844.9,0.38779,0.07272
1789864043.241,244,5.33286,0.03171,0.16910,3.299,3.299,844.9,0.38948,0.07303
1789864043.251,245,5.33286,0.03171,0.16910,3.299,3.299,844.9,0.39118,0.07335
1789864043.261,246,5.33286,0.03171,0.16910,3.299,3.299,844.9,0.39287,0.07367
1789864043.271,247,5.33286,0.03171,0.16910,3.299,3.299,844.9,0.39456,0.07399
1789864043.281,248,5.33286,0.03171,0.16910,3.298,3.298,844.9,0.39626,0.07430
1789864043.291,249,5.33286,0.03171,0.16910,3.298,3.298,844.9,0.39795,0.07462
1789864043.301,250,5.33286,0.03170,0.16905,3.298,3.298,844.9,0.39965,0.07494
1789864043.311,251,5.33286,0.03170,0.16905,3.297,3.298,844.9,0.40135,0.07526
1789864043.321,252,5.33286,0.03170,0.16905,3.297,3.297,844.9,0.40303,0.07557
1789864043.331,253,5.33286,0.03170,0.16905,3.298,3.297,844.9,0.40472,0.07589
1789864043.341,254,5.33286,0.03170,0.16905,3.299,3.299,844.9,0.40641,0.07621
1789864043.351,255,5.33286,0.03170,0.16905,3.299,3.299,844.9,0.40809,0.07652
1789864043.361,256,5.33286,0.03170,0.16905,3.299,3.299,844.9,0.40979,0.07684
1789864043.371,257,5.33286,0.03170,0.16905,3.299,3.299,844.9,0.41149,0.07716
1789864043.381,258,5.33286,0.03170,0.16905,3.299,3.299,844.9,0.41318,0.07748
1789864043.391,259,5.33286,0.03170,0.16905,3.299,3.299,844.9,0.41488,0.07780
1789864043.401,260,5.33294,0.03165,0.16879,3.299,3.299,844.9,0.41655,0.07811
1789864043.411,261,5.33294,0.03165,0.16879,3.299,3.299,844.9,0.41823,0.07842
1789864043.421,262,5.33294,0.03165,0.16879,3.299,3.299,844.9,0.41991,0.07874
1789864043.431,263,5.33294,0.03165,0.16879,3.295,3.296,844.9,0.42159,0.07905
1789864043.441,264,5.33294,0.03165,0.16879,3.295,3.295,844.9,0.42328,0.07937
1789864043.451,265,5.33294,0.03165,0.16879,3.295,3.295,844.9,0.42497,0.07969
1789864043.461,266,5.33294,0.03165,0.16879,3.295,3.295,844.9,0.42666,0.08001
1789864043.471,267,5.33294,0.03165,0.16879,3.295,3.295,844.9,0.42836,0.08032
1789864043.481,268,5.33294,0.03165,0.16879,3.293,3.294,844.9,0.43005,0.08064
1789864043.491,269,5.33294,0.03165,0.16879,3.293,3.292,844.9,0.43174,0.08096
1789864043.501,270,5.33298,0.03166,0.16884,3.293,3.293,844.9,0.43343,0.08127
1789864043.511,271,5.33298,0.03166,0.16884,3.292,3.292,844.9,0.43512,0.08159
1789864043.521,272,5.33298,0.03166,0.16884,3.291,3.291,844.9,0.43681,0.08191
1789864043.531,273,5.33298,0.03166,0.16884,3.291,3.291,844.9,0.43850,0.08222
1789864043.541,274,5.33298,0.03166,0.16884,3.295,3.293,844.9,0.44018,0.08254
1789864043.551,275,5.33298,0.03166,0.16884,3.297,3.297,844.9,0.44187,0.08286
1789864043.561,276,5.33298,0.03166,0.16884,3.297,3.297,844.9,0.44356,0.08317
1789864043.571,277,5.33298,0.03166,0.16884,3.298,3.297,844.9,0.44525,0.08349
1789864043.581,278,5.33298,0.03166,0.16884,3.299,3.298,844.9,0.44694,0.08381
1789864043.591,279,5.33298,0.03166,0.16884,3.299,3.299,844.9,0.44863,0.08412
1789864043.601,280,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.45031,0.08444
1789864043.611,281,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.45200,0.08476
1789864043.621,282,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.45369,0.08507
1789864043.631,283,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.45537,0.08539
1789864043.641,284,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.45706,0.08571
1789864043.651,285,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.45875,0.08602
1789864043.661,286,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.46044,0.08634
1789864043.671,287,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.46213,0.08665
1789864043.681,288,5.33294,0.03167,0.16889,3.298,3.299,844.9,0.46382,0.08697
1789864043.691,289,5.33294,0.03167,0.16889,3.298,3.299,844.9,0.46551,0.08729
1789864043.701,290,5.33294,0.03167,0.16889,3.298,3.299,844.9,0.46720,0.08761
1789864043.711,291,5.33294,0.03167,0.16889,3.298,3.299,844.9,0.46889,0.08792
1789864043.721,292,5.33294,0.03167,0.16889,3.298,3.299,844.9,0.47058,0.08824
1789864043.731,293,5.33294,0.03167,0.16889,3.298,3.299,844.9,0.47226,0.08856
1789864043.741,294,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.47395,0.08887
1789864043.751,295,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.47564,0.08919
1789864043.761,296,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.47732,0.08950
1789864043.771,297,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.47901,0.08982
1789864043.781,298,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.48069,0.09014
1789864043.791,299,5.33294,0.03167,0.16889,3.299,3.299,844.9,0.48238,0.09045
1789864043.801,300,5.33286,0.03168,0.16895,3.299,3.299,844.9,0.48406,0.09077
1789864043.811,301,5.33286,0.03168,0.16895,3.299,3.299,844.9,0.48574,0.09108
1789864043.821,302,5.33286,0.03168,0.16895,3.299,3.299,844.9,0.48743,0.09140
