t_mac,sample_idx,voltage_V,current_A,power_W,dp_V,dn_V,temp_C,energy_J,charge_C
1789866892.323,91,5.21783,0.50950,2.65848,1.550,1.547,1024.1,2.18659,0.41914
1789866892.333,92,5.22803,0.51922,2.71450,1.549,1.547,1024.1,2.21403,0.42439
1789866892.343,93,5.21783,0.51025,2.66240,1.550,1.548,1024.1,2.24093,0.42955
1789866892.353,94,5.21783,0.50726,2.64680,1.550,1.548,1024.1,2.26768,0.43467
1789866892.364,95,5.21783,0.51000,2.66109,1.550,1.548,1024.1,2.29457,0.43983
1789866892.373,96,5.21783,0.50552,2.63772,1.550,1.548,1024.1,2.32056,0.44481
1789866892.383,97,5.21783,0.50203,2.61951,1.550,1.548,1024.1,2.34638,0.44976
1789866892.393,98,5.21932,0.50253,2.62286,1.551,1.548,1024.1,2.37222,0.45471
1789866892.403,99,5.21932,0.51499,2.68790,1.551,1.548,1024.1,2.39871,0.45978
1789866892.413,100,5.21932,0.55709,2.90763,1.551,1.548,1024.1,2.42775,0.46535
1789866892.423,101,5.21932,0.50203,2.62026,1.551,1.548,1024.1,2.45393,0.47036
1789866892.433,102,5.21932,0.50352,2.62803,1.551,1.548,1024.1,2.48018,0.47539
1789866892.443,103,5.21932,0.53482,2.79140,1.551,1.548,1024.1,2.50806,0.48074
1789866892.453,104,5.21932,0.53482,2.79140,1.551,1.548,1024.1,2.53601,0.48609
1789866892.463,105,5.21932,0.53482,2.79140,1.551,1.548,1024.1,2.56395,0.49144
1789866892.473,106,5.21932,0.53482,2.79140,1.550,1.548,1024.1,2.59190,0.49680
1789866892.483,107,5.21932,0.53482,2.79140,1.550,1.548,1024.1,2.61984,0.50215
1789866892.493,108,5.21994,0.53182,2.77607,1.550,1.548,1024.1,2.64796,0.50754
1789866892.503,109,5.21994,0.53182,2.77607,1.551,1.548,1024.1,2.67607,0.51292
1789866892.513,110,5.21994,0.54663,2.85338,1.550,1.548,1024.1,2.70497,0.51846
1789866892.524,111,5.23053,0.50577,2.64545,1.551,1.548,1024.1,2.73176,0.52358
1789866892.533,112,5.21994,0.50751,2.64917,1.551,1.548,1024.1,2.75796,0.52860
1789866892.543,113,5.21994,0.50278,2.62448,1.551,1.548,1024.1,2.78390,0.53357
1789866892.553,114,5.21994,0.50029,2.61148,1.551,1.548,1024.1,2.80972,0.53852
1789866892.563,115,5.21994,0.49381,2.57766,1.551,1.548,1024.1,2.83521,0.54340
1789866892.573,116,5.21994,0.49879,2.60365,1.550,1.548,1024.1,2.86120,0.54838
1789866892.583,117,5.21994,0.50352,2.62834,1.549,1.548,1024.1,2.88743,0.55340
1789866892.593,118,5.24303,0.49804,2.61124,1.550,1.548,1024.1,2.91350,0.55838
1789866892.603,119,5.23803,0.46491,2.43521,1.551,1.548,1024.1,2.93781,0.56302
1789866892.613,120,5.23928,0.50103,2.62504,1.550,1.548,1024.1,2.96402,0.56802
1789866892.623,121,5.23678,0.45419,2.37849,1.550,1.548,1024.1,2.98777,0.57255
1789866892.633,122,5.23553,0.45693,2.39227,1.550,1.548,1024.1,3.01165,0.57712
1789866892.643,123,5.23803,0.45818,2.39996,1.551,1.548,1024.1,3.03561,0.58169
1789866892.653,124,5.24053,0.45967,2.40891,1.550,1.548,1024.1,3.05972,0.58629
1789866892.663,125,5.23803,0.45120,2.36340,1.549,1.547,1024.1,3.08337,0.59081
1789866892.673,126,5.23678,0.44747,2.34330,1.550,1.547,1024.1,3.10683,0.59529
1789866892.683,127,5.23678,0.45170,2.36545,1.550,1.548,1024.1,3.13050,0.59981
1789866892.693,128,5.23678,0.45793,2.39808,1.550,1.548,1024.1,3.15450,0.60439
1789866892.703,129,5.22346,0.50477,2.63665,1.550,1.548,1024.1,3.18088,0.60944
1789866892.713,130,5.21304,0.55286,2.88208,1.550,1.548,1024.1,3.20972,0.61497
1789866892.723,131,5.21179,0.55410,2.88785,1.551,1.548,1024.1,3.23861,0.62052
1789866892.733,132,5.21304,0.54538,2.84309,1.551,1.548,1024.1,3.26705,0.62597
1789866892.743,133,5.22346,0.54239,2.83315,1.551,1.548,1024.1,3.29539,0.63140
1789866892.753,134,5.22346,0.51669,2.69891,1.551,1.548,1024.1,3.32238,0.63656
1789866892.763,135,5.22346,0.50328,2.62886,1.551,1.548,1024.1,3.34868,0.64160
1789866892.773,136,5.22346,0.50029,2.61324,1.551,1.548,1024.1,3.37486,0.64661
1789866892.783,137,5.22346,0.49755,2.59893,1.551,1.548,1024.1,3.40090,0.65159
1789866892.793,138,5.22432,0.50029,2.61368,1.551,1.548,1024.1,3.42709,0.65661
1789866892.803,139,5.22432,0.51221,2.67595,1.551,1.548,1024.1,3.45390,0.66174
1789866892.813,140,5.19930,0.54887,2.85374,1.550,1.548,1024.1,3.48237,0.66722
1789866892.823,141,5.22432,0.51221,2.67595,1.551,1.548,1024.1,3.50907,0.67233
1789866892.833,142,5.22432,0.51221,2.67595,1.551,1.548,1024.1,3.53577,0.67744
1789866892.843,143,5.22432,0.51221,2.67595,1.551,1.548,1024.1,3.56247,0.68255
1789866892.853,144,5.22432,0.51221,2.67595,1.550,1.548,1024.1,3.58926,0.68768
1789866892.863,145,5.22432,0.51221,2.67595,1.551,1.548,1024.1,3.61605,0.69280
1789866892.873,146,5.22432,0.51221,2.67595,1.551,1.548,1024.1,3.64284,0.69793
1789866892.883,147,5.22432,0.51221,2.67595,1.550,1.548,1024.1,3.66963,0.70306
1789866892.893,148,5.22521,0.50852,2.65712,1.550,1.548,1024.1,3.69615,0.70813
1789866892.903,149,5.22521,0.50852,2.65712,1.550,1.548,1024.1,3.72267,0.71321
1789866892.913,150,5.22521,0.50852,2.65712,1.551,1.548,1024.1,3.74919,0.71829
1789866892.923,151,5.21429,0.54987,2.86718,1.551,1.548,1024.1,3.77781,0.72377
1789866892.933,152,5.22521,0.55834,2.91744,1.551,1.548,1024.1,3.80705,0.72937
1789866892.943,153,5.22521,0.55435,2.89660,1.551,1.548,1024.1,3.83608,0.73493
1789866892.953,154,5.22521,0.49680,2.59588,1.551,1.548,1024.1,3.86210,0.73991
1789866892.963,155,5.22521,0.49755,2.59980,1.551,1.548,1024.1,3.88815,0.74489
1789866892.973,156,5.22521,0.50852,2.65712,1.551,1.548,1024.1,3.91475,0.74998
1789866892.983,157,5.22521,0.49705,2.59719,1.551,1.548,1024.1,3.94075,0.75496
1789866892.993,158,5.22584,0.50527,2.64046,1.551,1.548,1024.1,3.96718,0.76002
1789866893.003,159,5.22584,0.50527,2.64046,1.552,1.549,1024.1,3.99361,0.76507
1789866893.013,160,5.22584,0.50527,2.64046,1.552,1.548,1024.1,4.02005,0.77013
1789866893.023,161,5.20804,0.56681,2.95197,1.551,1.548,1024.1,4.04960,0.77581
1789866893.033,162,5.22584,0.56855,2.97115,1.551,1.548,1024.1,4.07935,0.78150
1789866893.043,163,5.22584,0.50527,2.64046,1.551,1.548,1024.1,4.10578,0.78656
1789866893.053,164,5.22584,0.50527,2.64046,1.551,1.548,1024.1,4.13220,0.79161
1789866893.063,165,5.22584,0.50527,2.64046,1.550,1.547,1024.1,4.15861,0.79667
1789866893.073,166,5.22584,0.50527,2.64046,1.550,1.548,1024.1,4.18502,0.80172
1789866893.083,167,5.22584,0.50527,2.64046,1.550,1.548,1024.1,4.21144,0.80677
1789866893.093,168,5.22553,0.50642,2.64631,1.550,1.548,1024.1,4.23782,0.81182
1789866893.103,169,5.22553,0.50642,2.64631,1.550,1.548,1024.1,4.26420,0.81687
1789866893.113,170,5.22553,0.50642,2.64631,1.550,1.548,1024.1,4.29059,0.82192
1789866893.123,171,5.22553,0.50642,2.64631,1.550,1.548,1024.1,4.31697,0.82697
1789866893.133,172,5.22553,0.50642,2.64631,1.550,1.548,1024.1,4.34343,0.83203
1789866893.143,173,5.22553,0.50642,2.64631,1.550,1.548,1024.1,4.36988,0.83710
1789866893.153,174,5.22553,0.50642,2.64631,1.550,1.548,1024.1,4.39634,0.84216
1789866893.163,175,5.22553,0.50642,2.64631,1.550,1.548,1024.1,4.42280,0.84722
1789866893.173,176,5.22553,0.50642,2.64631,1.551,1.548,1024.1,4.44933,0.85230
1789866893.183,177,5.22553,0.50642,2.64631,1.551,1.548,1024.1,4.47586,0.85738
1789866893.193,178,5.22541,0.50667,2.64756,1.551,1.548,1024.1,4.50241,0.86246
1789866893.203,179,5.22541,0.49630,2.59337,1.551,1.548,1024.1,4.52841,0.86743
1789866893.213,180,5.22541,0.50667,2.64756,1.551,1.548,1024.1,4.55491,0.87251
1789866893.223,181,5.23928,0.46466,2.43448,1.551,1.548,1024.1,4.57928,0.87716
1789866893.233,182,5.23678,0.45893,2.40332,1.550,1.548,1024.1,4.60334,0.88175
1789866893.243,183,5.23803,0.45619,2.38954,1.550,1.548,1024.1,4.62726,0.88632
1789866893.253,184,5.23553,0.45245,2.36882,1.550,1.548,1024.1,4.65092,0.89084
1789866893.263,185,5.23678,0.45320,2.37331,1.551,1.548,1024.1,4.67462,0.89536
1789866893.273,186,5.23678,0.45071,2.36027,1.550,1.548,1024.1,4.69819,0.89986
1789866893.283,187,5.24053,0.45943,2.40766,1.550,1.548,1024.1,4.72223,0.90445
1789866893.293,188,5.23928,0.45469,2.38225,1.551,1.548,1024.1,4.74606,0.90900
1789866893.303,189,5.23803,0.44971,2.35559,1.551,1.547,1024.1,4.76962,0.91350
1789866893.313,190,5.22564,0.45170,2.36042,1.550,1.547,1024.1,4.79322,0.91801
1789866893.323,191,5.22564,0.46192,2.41383,1.550,1.547,1024.1,4.81737,0.92263
1789866893.333,192,5.22564,0.50532,2.64062,1.551,1.547,1024.1,4.84380,0.92769
1789866893.343,193,5.22564,0.50532,2.64062,1.550,1.547,1024.1,4.87024,0.93275
1789866893.353,194,5.23803,0.46366,2.42866,1.551,1.547,1024.1,4.89456,0.93739
1789866893.363,195,5.21429,0.47388,2.47095,1.551,1.547,1024.1,4.91930,0.94214
1789866893.373,196,5.20804,0.54987,2.86374,1.551,1.548,1024.1,4.94782,0.94761
1789866893.383,197,5.22564,0.50532,2.64062,1.551,1.548,1024.1,4.97411,0.95265
1789866893.393,198,5.22588,0.50411,2.63442,1.550,1.547,1024.1,5.00034,0.95767
1789866893.403,199,5.22588,0.50411,2.63442,1.551,1.548,1024.1,5.02658,0.96269
1789866893.413,200,5.22588,0.50411,2.63442,1.551,1.548,1024.1,5.05291,0.96773
1789866893.423,201,5.22588,0.53865,2.81492,1.550,1.548,1024.1,5.08105,0.97311
1789866893.433,202,5.17306,0.67469,3.49021,1.550,1.548,1024.1,5.11593,0.97985
1789866893.443,203,5.22588,0.54762,2.86180,1.551,1.548,1024.1,5.14454,0.98533
1789866893.453,204,5.18180,0.68167,3.53228,1.551,1.548,1024.1,5.18002,0.99218
1789866893.463,205,5.21054,0.69936,3.64404,1.550,1.548,1024.1,5.21663,0.99920
1789866893.473,206,5.22588,0.54638,2.85532,1.550,1.548,1024.1,5.24532,1.00469
1789866893.483,207,5.21554,0.54065,2.81978,1.550,1.548,1024.1,5.27365,1.01012
1789866893.493,208,5.21429,0.54762,2.85545,1.550,1.548,1024.1,5.30213,1.01558
1789866893.503,209,5.22471,0.55061,2.87678,1.550,1.547,1024.1,5.33082,1.02108
1789866893.513,210,5.22471,0.55734,2.91194,1.550,1.548,1024.1,5.35986,1.02663
1789866893.523,211,5.22471,0.54239,2.83383,1.550,1.548,1024.1,5.38813,1.03204
1789866893.533,212,5.21304,0.57453,2.99505,1.549,1.547,1024.1,5.41816,1.03780
1789866893.543,213,5.22471,0.54439,2.84428,1.550,1.548,1024.1,5.44667,1.04326
1789866893.553,214,5.18180,0.56780,2.94223,1.550,1.548,1024.1,5.47617,1.04896
1789866893.563,215,5.22471,0.57104,2.98352,1.550,1.548,1024.1,5.50609,1.05468
1789866893.573,216,5.17056,0.73000,3.77451,1.550,1.548,1024.1,5.54371,1.06196
1789866893.583,217,5.17555,0.74022,3.83105,1.550,1.548,1024.1,5.58189,1.06934
1789866893.593,218,5.12057,0.78980,4.04423,1.550,1.548,1024.1,5.62220,1.07721
1789866893.603,219,5.22307,0.54563,2.84986,1.551,1.548,1024.1,5.65061,1.08265
1789866893.613,220,5.22307,0.83788,4.37631,1.551,1.548,1024.1,5.69430,1.09101
1789866893.623,221,5.18305,0.66099,3.42594,1.551,1.548,1024.1,5.72851,1.09761
1789866893.633,222,5.22307,0.56257,2.93834,1.551,1.548,1024.1,5.75785,1.10323
1789866893.643,223,5.22307,0.55709,2.90972,1.551,1.548,1024.1,5.78690,1.10879
1789866893.653,224,5.18180,0.66722,3.45740,1.551,1.548,1024.1,5.82161,1.11549
1789866893.663,225,5.18805,0.65775,3.41244,1.550,1.548,1024.1,5.85587,1.12209
1789866893.673,226,5.18805,0.68441,3.55075,1.551,1.548,1024.1,5.89152,1.12896
1789866893.683,227,5.17555,0.70334,3.64017,1.550,1.548,1024.1,5.92807,1.13603
1789866893.693,228,5.19055,0.66323,3.44253,1.551,1.548,1024.1,5.96233,1.14263
1789866893.703,229,5.21920,0.55535,2.89848,1.550,1.548,1024.1,5.99118,1.14815
1789866893.713,230,5.13807,0.76513,3.93129,1.550,1.548,1024.1,6.03031,1.15577
1789866893.723,231,5.21920,0.59795,3.12082,1.551,1.548,1024.1,6.06137,1.16172
1789866893.733,232,5.14557,0.85632,4.40625,1.551,1.548,1024.1,6.10555,1.17031
1789866893.743,233,5.18555,0.67643,3.50766,1.551,1.548,1024.1,6.14071,1.17709
1789866893.753,234,5.18430,0.72402,3.75354,1.551,1.548,1024.1,6.17835,1.18435
1789866893.763,235,5.19180,0.65825,3.41750,1.551,1.548,1024.1,6.21261,1.19095
1789866893.773,236,5.21920,0.56108,2.92839,1.551,1.548,1024.1,6.24190,1.19656
1789866893.783,237,5.18555,0.67718,3.51155,1.550,1.548,1024.1,6.27703,1.20333
1789866893.793,238,5.21580,0.54718,2.85398,1.550,1.548,1024.1,6.30557,1.20881
1789866893.803,239,5.21580,0.54718,2.85398,1.551,1.548,1024.1,6.33412,1.21428
1789866893.813,240,5.21580,0.54718,2.85398,1.551,1.548,1024.1,6.36274,1.21977
1789866893.823,241,5.21580,0.54718,2.85398,1.551,1.548,1024.1,6.39136,1.22525
1789866893.833,242,5.21580,0.55908,2.91605,1.551,1.548,1024.1,6.42060,1.23086
1789866893.843,243,5.21580,0.54718,2.85398,1.551,1.548,1024.1,6.44921,1.23634
1789866893.853,244,5.21580,0.54718,2.85398,1.551,1.548,1024.1,6.47759,1.24179
1789866893.863,245,5.21580,0.54718,2.85398,1.551,1.548,1024.1,6.50598,1.24723
1789866893.873,246,5.21580,0.54718,2.85398,1.551,1.548,1024.1,6.53436,1.25267
1789866893.883,247,5.21580,0.54718,2.85398,1.551,1.548,1024.1,6.56274,1.25811
1789866893.893,248,5.21479,0.55159,2.87643,1.551,1.548,1024.1,6.59172,1.26367
1789866893.903,249,5.21479,0.55159,2.87643,1.551,1.548,1024.1,6.62071,1.26923
1789866893.913,250,5.21479,0.55159,2.87643,1.551,1.548,1024.1,6.64969,1.27478
1789866893.923,251,5.21479,0.54115,2.82198,1.550,1.548,1024.1,6.67813,1.28024
1789866893.933,252,5.21479,0.55159,2.87643,1.550,1.548,1024.1,6.70678,1.28573
1789866893.943,253,5.21479,0.55159,2.87643,1.550,1.548,1024.1,6.73543,1.29123
1789866893.953,254,5.21479,0.63931,3.33387,1.550,1.547,1024.1,6.76865,1.29760
1789866893.963,255,5.21479,0.55159,2.87643,1.549,1.547,1024.1,6.79730,1.30309
1789866893.973,256,5.21479,0.55159,2.87643,1.550,1.547,1024.1,6.82616,1.30862
1789866893.983,257,5.21479,0.54115,2.82198,1.550,1.547,1024.1,6.85447,1.31405
1789866893.993,258,5.18180,0.69686,3.61099,1.550,1.547,1024.1,6.89070,1.32105
1789866894.003,259,5.21354,0.55706,2.90425,1.550,1.548,1024.1,6.91984,1.32663
1789866894.013,260,5.21354,0.69213,3.60845,1.550,1.548,1024.1,6.95576,1.33353
1789866894.023,261,5.18805,0.66472,3.44860,1.550,1.548,1024.1,6.99010,1.34014
1789866894.033,262,5.21354,0.55706,2.90425,1.550,1.548,1024.1,7.01901,1.34569
1789866894.043,263,5.17930,0.55706,2.88518,1.551,1.548,1024.1,7.04774,1.35124
1789866894.053,264,5.18305,0.70633,3.66094,1.551,1.548,1024.1,7.08447,1.35832
1789866894.063,265,5.18805,0.66771,3.46411,1.550,1.548,1024.1,7.11922,1.36502
1789866894.073,266,5.18055,0.68042,3.52495,1.550,1.548,1024.1,7.15458,1.37185
1789866894.083,267,5.17930,0.69711,3.61054,1.550,1.547,1024.1,7.19081,1.37884
1789866894.093,268,5.18930,0.68590,3.55934,1.549,1.547,1024.1,7.22628,1.38568
1789866894.103,269,5.22179,0.54189,2.82964,1.550,1.548,1024.1,7.25449,1.39108
1789866894.113,270,5.21034,0.53965,2.81176,1.550,1.548,1024.1,7.28251,1.39646
1789866894.123,271,5.14931,0.69387,3.57295,1.550,1.548,1024.1,7.31813,1.40337
1789866894.133,272,5.13682,0.73897,3.79596,1.550,1.548,1024.1,7.35603,1.41075
1789866894.143,273,5.11808,0.90989,4.65689,1.551,1.548,1024.1,7.40254,1.41984
1789866894.153,274,5.17680,0.89369,4.62645,1.551,1.548,1024.1,7.44874,1.42876
1789866894.163,275,5.12557,0.92309,4.73136,1.551,1.548,1024.1,7.49599,1.43798
1789866894.173,276,5.15931,0.79902,4.12239,1.551,1.548,1024.1,7.53717,1.44596
1789866894.183,277,5.16306,0.77011,3.97612,1.552,1.548,1024.1,7.57690,1.45366
1789866894.193,278,5.15931,0.78481,4.04908,1.552,1.548,1024.1,7.61735,1.46150
1789866894.203,279,5.18805,0.66497,3.44990,1.552,1.549,1024.1,7.65181,1.46814
1789866894.213,280,5.15181,0.81695,4.20877,1.552,1.549,1024.1,7.69390,1.47631
1789866894.223,281,5.16056,0.69836,3.60393,1.552,1.548,1024.1,7.72994,1.48330
1789866894.233,282,5.18180,0.68167,3.53228,1.551,1.548,1024.1,7.76527,1.49011
1789866894.243,283,5.18680,0.67245,3.48786,1.551,1.548,1024.1,7.80015,1.49684
1789866894.253,284,5.19305,0.68715,3.56840,1.551,1.548,1024.1,7.83599,1.50374
1789866894.263,285,5.18805,0.66697,3.46027,1.550,1.547,1024.1,7.87074,1.51044
1789866894.273,286,5.18930,0.66597,3.45592,1.551,1.548,1024.1,7.90545,1.51713
1789866894.283,287,5.18555,0.68690,3.56195,1.551,1.548,1024.1,7.94122,1.52403
1789866894.293,288,5.18680,0.67569,3.50467,1.551,1.548,1024.1,7.97609,1.53075
1789866894.303,289,5.16681,0.67843,3.50532,1.551,1.548,1024.1,8.01097,1.53750
1789866894.313,290,5.17555,0.72975,3.77686,1.551,1.548,1024.1,8.04855,1.54476
1789866894.323,291,5.18930,0.66846,3.46884,1.551,1.548,1024.1,8.08306,1.55141
1789866894.333,292,5.18805,0.68814,3.57010,1.551,1.548,1024.1,8.11893,1.55832
1789866894.343,293,5.18555,0.67369,3.49345,1.552,1.548,1024.1,8.15404,1.56509
1789866894.353,294,5.14307,0.81920,4.21320,1.551,1.548,1024.1,8.19638,1.57333
1789866894.363,295,5.18555,0.66971,3.47281,1.551,1.548,1024.1,8.23128,1.58006
