t_mac,sample_idx,voltage_V,current_A,power_W,dp_V,dn_V,temp_C,energy_J,charge_C
1789867294.334,0,5.19366,0.67818,3.52224,1.552,1.549,1049.7,0.00005,0.00001
1789867294.334,1,5.19366,0.63908,3.31916,1.552,1.548,1049.7,0.00009,0.00002
1789867294.334,2,5.19366,0.68939,3.58046,1.552,1.548,1049.7,0.00014,0.00003
1789867294.334,3,5.20327,0.54613,2.84166,1.649,1.642,921.7,0.00018,0.00003
1789867294.334,4,5.21679,0.55111,2.87503,1.649,1.643,921.7,0.00044,0.00008
1789867294.334,5,5.21804,0.54439,2.84065,1.649,1.643,921.7,0.00069,0.00013
1789867294.335,6,5.21429,0.53865,2.80868,1.649,1.643,921.7,0.00095,0.00018
1789867294.335,7,5.21429,0.53890,2.80998,1.649,1.643,921.7,0.00120,0.00023
1789867294.335,8,5.21929,0.54737,2.85688,1.649,1.643,921.7,0.00129,0.00025
1789867294.335,9,5.21679,0.54737,2.85551,1.650,1.643,921.7,0.00138,0.00026
1789867294.335,10,5.21679,0.54289,2.83214,1.649,1.643,921.7,0.00147,0.00028
1789867294.335,11,5.21679,0.55086,2.87372,1.649,1.643,921.7,0.00156,0.00030
1789867294.341,12,5.18055,0.66896,3.46558,1.647,1.642,921.7,0.02156,0.00416
1789867294.346,13,5.21804,0.54140,2.82505,1.648,1.642,921.7,0.03786,0.00728
1789867294.352,14,5.21554,0.54563,2.84576,1.648,1.642,921.7,0.05429,0.01043
1789867294.358,15,5.21804,0.54339,2.83543,1.648,1.642,921.7,0.07065,0.01357
1789867294.368,16,5.21679,0.54762,2.85682,1.648,1.642,921.7,0.09909,0.01902
1789867294.378,17,5.21679,0.54389,2.83736,1.648,1.642,921.7,0.12734,0.02444
1789867294.388,18,5.21929,0.54164,2.82698,1.650,1.643,921.7,0.15549,0.02983
1789867294.398,19,5.20432,0.53791,2.79946,1.650,1.643,921.7,0.18336,0.03518
1789867294.408,20,5.21679,0.53915,2.81263,1.649,1.643,921.7,0.21128,0.04054
1789867294.418,21,5.21804,0.54339,2.83543,1.648,1.643,921.7,0.23943,0.04593
1789867294.427,22,5.21679,0.55609,2.90100,1.648,1.643,921.7,0.26823,0.05145
1789867294.437,23,5.20432,0.54737,2.84869,1.648,1.643,921.7,0.29652,0.05689
1789867294.447,24,5.21679,0.54837,2.86073,1.648,1.643,921.7,0.32519,0.06238
1789867294.457,25,5.21679,0.54040,2.81915,1.648,1.643,921.7,0.35345,0.06780
1789867294.467,26,5.21679,0.54339,2.83475,1.649,1.643,921.7,0.38186,0.07325
1789867294.477,27,5.21679,0.54264,2.83084,1.649,1.643,921.7,0.41024,0.07869
1789867294.487,28,5.21929,0.54613,2.85041,1.650,1.643,921.7,0.43885,0.08417
1789867294.498,29,5.21804,0.54364,2.83674,1.649,1.642,921.7,0.46732,0.08963
1789867294.508,30,5.21679,0.54389,2.83736,1.650,1.642,921.7,0.49581,0.09508
1789867294.518,31,5.20608,0.55036,2.86522,1.650,1.643,921.7,0.52457,0.10061
1789867294.528,32,5.18305,0.60667,3.14440,1.649,1.642,921.7,0.55588,0.10665
1789867294.538,33,5.20608,0.54214,2.82242,1.648,1.642,921.7,0.58399,0.11205
1789867294.547,34,5.20608,0.55036,2.86522,1.647,1.641,921.7,0.61252,0.11753
1789867294.557,35,5.21804,0.54962,2.86794,1.647,1.641,921.7,0.64108,0.12300
1789867294.567,36,5.20667,0.54314,2.82795,1.647,1.642,921.7,0.66936,0.12843
1789867294.577,37,5.21679,0.54912,2.86464,1.647,1.641,921.7,0.69801,0.13393
1789867294.587,38,5.21804,0.54314,2.83413,1.648,1.642,921.7,0.72635,0.13936
1789867294.597,39,5.20667,0.53791,2.80072,1.649,1.643,921.7,0.75436,0.14474
1789867294.607,40,5.20667,0.54164,2.82014,1.650,1.643,921.7,0.78257,0.15016
1789867294.617,41,5.21929,0.54837,2.86210,1.650,1.643,921.7,0.81119,0.15564
1789867294.627,42,5.20667,0.55410,2.88502,1.650,1.643,921.7,0.84005,0.16118
1789867294.637,43,5.20667,0.55086,2.86815,1.650,1.643,921.7,0.86873,0.16669
1789867294.647,44,5.21679,0.54987,2.86856,1.650,1.643,921.7,0.89734,0.17218
1789867294.657,45,5.20667,0.54638,2.84482,1.650,1.643,921.7,0.92572,0.17762
1789867294.667,46,5.20831,0.53890,2.80676,1.650,1.643,921.7,0.95371,0.18300
1789867294.677,47,5.21929,0.54538,2.84650,1.650,1.643,921.7,0.98210,0.18844
1789867294.687,48,5.21929,0.54887,2.86471,1.649,1.643,921.7,1.01074,0.19393
1789867294.697,49,5.20831,0.54140,2.81978,1.650,1.643,921.7,1.03893,0.19934
1789867294.707,50,5.20831,0.53915,2.80806,1.650,1.643,921.7,1.06701,0.20473
1789867294.717,51,5.20831,0.54314,2.82884,1.650,1.643,921.7,1.09529,0.21016
1789867294.727,52,5.20831,0.53915,2.80806,1.649,1.643,921.7,1.12349,0.21557
1789867294.737,53,5.20831,0.55410,2.88592,1.649,1.643,921.7,1.15246,0.22114
1789867294.747,54,5.20831,0.55709,2.90150,1.649,1.643,921.7,1.18159,0.22673
1789867294.757,55,5.20831,0.55211,2.87556,1.648,1.642,921.7,1.21046,0.23227
1789867294.768,56,5.20963,0.54164,2.82174,1.649,1.643,921.7,1.23874,0.23770
1789867294.778,57,5.20963,0.54513,2.83993,1.649,1.642,921.7,1.26720,0.24316
1789867294.788,58,5.20963,0.54289,2.82826,1.649,1.642,921.7,1.29555,0.24860
1789867294.798,59,5.20963,0.53716,2.79840,1.648,1.642,921.7,1.32359,0.25399
1789867294.808,60,5.20963,0.54239,2.82565,1.649,1.642,921.7,1.35185,0.25941
1789867294.818,61,5.20963,0.57276,2.98387,1.649,1.642,921.7,1.38169,0.26514
1789867294.828,62,5.20963,0.54538,2.84123,1.649,1.642,921.7,1.41011,0.27060
1789867294.838,63,5.20963,0.63557,3.31108,1.648,1.643,921.7,1.44322,0.27695
1789867294.848,64,5.20963,0.54862,2.85811,1.648,1.643,921.7,1.47181,0.28244
1789867294.858,65,5.20963,0.54389,2.83347,1.649,1.643,921.7,1.50015,0.28788
1789867294.868,66,5.21139,0.54937,2.86298,1.648,1.643,921.7,1.52878,0.29337
1789867294.878,67,5.21139,0.54912,2.86168,1.647,1.642,921.7,1.55740,0.29887
1789867294.888,68,5.21139,0.54812,2.85647,1.647,1.641,921.7,1.58588,0.30433
1789867294.898,69,5.21139,0.54140,2.82145,1.647,1.641,921.7,1.61400,0.30973
1789867294.908,70,5.21139,0.54463,2.83828,1.647,1.641,921.7,1.64230,0.31516
1789867294.917,71,5.21139,0.54015,2.81493,1.647,1.640,921.7,1.67036,0.32054
1789867294.927,72,5.21139,0.53716,2.79935,1.647,1.640,921.7,1.69839,0.32592
1789867294.937,73,5.19805,0.65924,3.42676,1.646,1.639,947.3,1.73271,0.33252
1789867294.948,74,5.21139,0.55111,2.87205,1.646,1.639,921.7,1.76146,0.33804
1789867294.958,75,5.21139,0.54837,2.85777,1.646,1.639,947.3,1.79008,0.34353
1789867294.968,76,5.21198,0.54663,2.84902,1.646,1.640,921.7,1.81867,0.34901
1789867294.978,77,5.21198,0.54140,2.82177,1.647,1.640,921.7,1.84698,0.35445
1789867294.988,78,5.21198,0.53691,2.79836,1.648,1.641,921.7,1.87506,0.35983
1789867294.998,79,5.21198,0.54090,2.81916,1.648,1.642,921.7,1.90334,0.36526
1789867295.008,80,5.21198,0.54887,2.86070,1.649,1.643,921.7,1.93193,0.37075
1789867295.018,81,5.21198,0.54563,2.84381,1.650,1.643,921.7,1.96036,0.37620
1789867295.028,82,5.21198,0.54289,2.82953,1.650,1.643,921.7,1.98864,0.38163
1789867295.038,83,5.21198,0.55012,2.86721,1.649,1.643,921.7,2.01730,0.38713
1789867295.048,84,5.21198,0.54588,2.84512,1.649,1.643,921.7,2.04579,0.39259
1789867295.058,85,5.21198,0.54339,2.83214,1.649,1.643,921.7,2.07415,0.39803
1789867295.068,86,5.21334,0.55759,2.90691,1.649,1.643,921.7,2.10326,0.40362
1789867295.078,87,5.21334,0.54663,2.84977,1.649,1.643,921.7,2.13180,0.40909
1789867295.088,88,5.21334,0.54189,2.82506,1.649,1.643,921.7,2.15989,0.41448
1789867295.098,89,5.21334,0.53841,2.80691,1.649,1.642,921.7,2.18781,0.41983
1789867295.108,90,5.21334,0.54289,2.83027,1.649,1.643,921.7,2.21595,0.42523
1789867295.117,91,5.21334,0.53915,2.81077,1.649,1.643,921.7,2.24391,0.43060
1789867295.128,92,5.21334,0.54065,2.81859,1.649,1.643,921.7,2.27219,0.43602
1789867295.138,93,5.21334,0.55759,2.90691,1.649,1.643,921.7,2.30135,0.44161
1789867295.148,94,5.17555,0.69936,3.61957,1.649,1.643,921.7,2.33767,0.44863
1789867295.158,95,5.21334,0.54115,2.82120,1.650,1.643,921.7,2.36597,0.45406
1789867295.168,96,5.21424,0.55341,2.88561,1.650,1.643,921.7,2.39481,0.45959
1789867295.178,97,5.21424,0.55341,2.88561,1.650,1.643,921.7,2.42364,0.46512
1789867295.188,98,5.21424,0.53940,2.81256,1.650,1.643,921.7,2.45175,0.47051
1789867295.198,99,5.21424,0.54314,2.83206,1.650,1.643,921.7,2.48005,0.47594
1789867295.208,100,5.21424,0.55341,2.88561,1.650,1.643,921.7,2.50896,0.48148
1789867295.218,101,5.21424,0.53791,2.80479,1.650,1.643,921.7,2.53706,0.48687
1789867295.228,102,5.21424,0.55341,2.88561,1.650,1.643,921.7,2.56596,0.49242
1789867295.238,103,5.21424,0.55341,2.88561,1.650,1.643,921.7,2.59487,0.49796
1789867295.248,104,5.21424,0.55341,2.88561,1.649,1.643,921.7,2.62361,0.50347
1789867295.258,105,5.18180,0.68466,3.54777,1.649,1.643,921.7,2.65894,0.51029
1789867295.268,106,5.18180,0.70384,3.64716,1.649,1.642,921.7,2.69526,0.51730
1789867295.277,107,5.21424,0.55301,2.88353,1.648,1.641,921.7,2.72398,0.52281
1789867295.287,108,5.21424,0.53741,2.80218,1.648,1.642,921.7,2.75192,0.52816
1789867295.297,109,5.21424,0.53990,2.81517,1.647,1.641,921.7,2.77998,0.53355
1789867295.307,110,5.21424,0.54214,2.82685,1.648,1.641,921.7,2.80817,0.53895
1789867295.317,111,5.21424,0.55301,2.88353,1.649,1.642,921.7,2.83691,0.54446
1789867295.327,112,5.21424,0.55301,2.88353,1.649,1.642,921.7,2.86591,0.55003
1789867295.337,113,5.21424,0.54289,2.83076,1.648,1.642,921.7,2.89438,0.55549
1789867295.348,114,5.19055,0.69238,3.59383,1.647,1.640,921.7,2.93052,0.56245
1789867295.358,115,5.21424,0.55301,2.88353,1.647,1.640,921.7,2.95952,0.56801
1789867295.368,116,5.21432,0.55266,2.88175,1.646,1.639,921.7,2.98841,0.57355
1789867295.378,117,5.21432,0.55266,2.88175,1.646,1.639,921.7,3.01730,0.57909
1789867295.388,118,5.21432,0.54115,2.82173,1.646,1.639,921.7,3.04559,0.58452
1789867295.398,119,5.21432,0.54065,2.81912,1.647,1.639,921.7,3.07385,0.58994
1789867295.408,120,5.21432,0.53965,2.81391,1.647,1.641,921.7,3.10186,0.59531
1789867295.418,121,5.21432,0.54164,2.82428,1.648,1.642,921.7,3.12997,0.60070
1789867295.428,122,5.21432,0.54140,2.82303,1.648,1.643,921.7,3.15806,0.60609
1789867295.438,123,5.21432,0.55266,2.88175,1.648,1.643,921.7,3.18674,0.61159
1789867295.448,124,5.21432,0.55266,2.88175,1.648,1.643,921.7,3.21565,0.61713
1789867295.458,125,5.21432,0.55266,2.88175,1.648,1.643,921.7,3.24455,0.62267
1789867295.468,126,5.21432,0.55265,2.88169,1.648,1.643,921.7,3.27345,0.62822
1789867295.478,127,5.21432,0.55265,2.88169,1.649,1.642,921.7,3.30236,0.63376
1789867295.488,128,5.21432,0.53890,2.81000,1.649,1.643,921.7,3.33047,0.63915
1789867295.498,129,5.21432,0.55265,2.88169,1.649,1.643,921.7,3.35931,0.64468
1789867295.508,130,5.21432,0.55265,2.88169,1.649,1.643,921.7,3.38814,0.65021
1789867295.518,131,5.21432,0.53915,2.81130,1.649,1.643,921.7,3.41627,0.65561
1789867295.528,132,5.21432,0.54164,2.82428,1.649,1.643,921.7,3.44449,0.66102
1789867295.538,133,5.21432,0.55265,2.88169,1.649,1.643,921.7,3.47328,0.66654
1789867295.548,134,5.21432,0.53990,2.81521,1.649,1.643,921.7,3.50140,0.67193
1789867295.558,135,5.21432,0.58500,3.05038,1.649,1.643,921.7,3.53188,0.67778
1789867295.568,136,5.21424,0.55316,2.88431,1.649,1.643,921.7,3.56070,0.68330
1789867295.578,137,5.21424,0.55316,2.88431,1.649,1.643,921.7,3.58952,0.68883
1789867295.588,138,5.21424,0.53915,2.81126,1.649,1.643,921.7,3.61761,0.69422
1789867295.598,139,5.21424,0.55316,2.88431,1.649,1.643,921.7,3.64643,0.69975
1789867295.608,140,5.21424,0.54189,2.82554,1.648,1.643,921.7,3.67467,0.70516
1789867295.618,141,5.21424,0.55316,2.88431,1.649,1.643,921.7,3.70351,0.71069
1789867295.628,142,5.21424,0.55316,2.88431,1.649,1.643,921.7,3.73234,0.71622
1789867295.638,143,5.21424,0.54289,2.83076,1.649,1.643,921.7,3.76064,0.72165
1789867295.648,144,5.21424,0.53766,2.80349,1.649,1.643,921.7,3.78867,0.72702
1789867295.658,145,5.21424,0.55316,2.88431,1.650,1.643,921.7,3.81750,0.73255
1789867295.668,146,5.21440,0.55306,2.88388,1.650,1.643,921.7,3.84633,0.73808
1789867295.678,147,5.21440,0.55306,2.88388,1.649,1.643,921.7,3.87516,0.74361
1789867295.688,148,5.21440,0.54239,2.82824,1.648,1.642,921.7,3.90349,0.74904
1789867295.698,149,5.21440,0.55306,2.88388,1.648,1.642,921.7,3.93237,0.75458
1789867295.708,150,5.21440,0.54090,2.82047,1.647,1.641,921.7,3.96063,0.76000
1789867295.718,151,5.21440,0.53890,2.81004,1.647,1.641,921.7,3.98877,0.76540
1789867295.728,152,5.21440,0.55306,2.88388,1.646,1.639,921.7,4.01757,0.77092
1789867295.738,153,5.21440,0.55306,2.88388,1.647,1.640,921.7,4.04636,0.77644
1789867295.748,154,5.21440,0.54140,2.82308,1.647,1.641,921.7,4.07454,0.78185
1789867295.758,155,5.17680,0.58699,3.03873,1.646,1.639,921.7,4.10488,0.78771
1789867295.768,156,5.21440,0.55300,2.88356,1.647,1.641,921.7,4.13376,0.79325
1789867295.778,157,5.21440,0.55300,2.88356,1.647,1.642,921.7,4.16265,0.79879
1789867295.788,158,5.21440,0.54090,2.82047,1.648,1.643,921.7,4.19090,0.80421
1789867295.798,159,5.21440,0.55300,2.88356,1.648,1.643,921.7,4.21978,0.80974
1789867295.808,160,5.21440,0.55300,2.88356,1.648,1.642,921.7,4.24854,0.81526
1789867295.818,161,5.21440,0.53865,2.80874,1.650,1.643,921.7,4.27655,0.82063
1789867295.828,162,5.21440,0.55300,2.88356,1.649,1.643,921.7,4.30531,0.82615
1789867295.838,163,5.21440,0.55300,2.88356,1.649,1.642,921.7,4.33407,0.83166
1789867295.848,164,5.21440,0.55300,2.88356,1.649,1.642,921.7,4.36297,0.83720
1789867295.858,165,5.21440,0.55300,2.88356,1.648,1.642,921.7,4.39187,0.84275
1789867295.868,166,5.21467,0.55240,2.88058,1.649,1.642,921.7,4.42075,0.84828
1789867295.878,167,5.21467,0.55240,2.88058,1.648,1.641,921.7,4.44962,0.85382
1789867295.888,168,5.21467,0.55240,2.88058,1.648,1.642,921.7,4.47838,0.85934
1789867295.898,169,5.21467,0.55240,2.88058,1.649,1.643,921.7,4.50714,0.86485
1789867295.908,170,5.21467,0.54239,2.82838,1.649,1.643,921.7,4.53538,0.87027
1789867295.918,171,5.21467,0.55240,2.88058,1.649,1.643,921.7,4.56413,0.87578
1789867295.928,172,5.21467,0.55240,2.88058,1.649,1.643,921.7,4.59303,0.88132
1789867295.938,173,5.21467,0.55240,2.88058,1.651,1.643,921.7,4.62193,0.88686
1789867295.948,174,5.21467,0.53641,2.79720,1.650,1.643,921.7,4.64999,0.89225
1789867295.958,175,5.21467,0.55240,2.88058,1.650,1.643,921.7,4.67889,0.89779
1789867295.968,176,5.21467,0.55213,2.87918,1.650,1.643,921.7,4.70754,0.90328
1789867295.978,177,5.21467,0.55213,2.87918,1.650,1.642,921.7,4.73618,0.90877
1789867295.988,178,5.21467,0.55213,2.87918,1.649,1.642,921.7,4.76483,0.91427
1789867295.997,179,5.21467,0.55213,2.87918,1.648,1.642,921.7,4.79348,0.91976
1789867296.008,180,5.21467,0.54065,2.81931,1.648,1.641,921.7,4.82180,0.92519
1789867296.018,181,5.21467,0.53865,2.80888,1.648,1.642,921.7,4.85002,0.93060
1789867296.028,182,5.21467,0.55213,2.87918,1.648,1.642,921.7,4.87894,0.93615
1789867296.038,183,5.21467,0.55213,2.87918,1.648,1.643,921.7,4.90786,0.94170
1789867296.048,184,5.21467,0.55213,2.87918,1.649,1.643,921.7,4.93661,0.94721
1789867296.058,185,5.21467,0.55213,2.87918,1.650,1.643,921.7,4.96535,0.95272
1789867296.068,186,5.18555,0.68341,3.54386,1.649,1.643,921.7,5.00073,0.95954
1789867296.078,187,5.21463,0.54189,2.82576,1.648,1.642,921.7,5.02895,0.96496
1789867296.088,188,5.21463,0.55198,2.87837,1.649,1.642,921.7,5.05767,0.97046
1789867296.098,189,5.21463,0.55198,2.87837,1.649,1.642,921.7,5.08638,0.97597
1789867296.108,190,5.21463,0.55198,2.87837,1.648,1.641,921.7,5.11510,0.98148
1789867296.117,191,5.21463,0.55198,2.87837,1.647,1.640,921.7,5.14382,0.98698
1789867296.128,192,5.15056,0.81720,4.20904,1.645,1.639,921.7,5.18635,0.99524
1789867296.138,193,5.18555,0.67494,3.49994,1.643,1.637,921.7,5.22172,1.00206
1789867296.148,194,5.17306,0.69387,3.58943,1.643,1.637,921.7,5.25799,1.00907
1789867296.158,195,5.19180,0.66522,3.45369,1.641,1.635,921.7,5.29289,1.01579
1789867296.168,196,5.21307,0.65850,3.43281,1.643,1.636,921.7,5.32674,1.02229
1789867296.178,197,5.17930,0.67643,3.50343,1.643,1.637,921.7,5.36129,1.02896
1789867296.187,198,5.21307,0.67643,3.52628,1.646,1.639,921.7,5.39607,1.03563
1789867296.197,199,5.21307,0.54513,2.84180,1.647,1.641,921.7,5.42410,1.04101
1789867296.207,200,5.21307,0.55853,2.91166,1.647,1.641,921.7,5.45350,1.04665
1789867296.218,201,5.21307,0.55853,2.91166,1.649,1.643,921.7,5.48290,1.05229
1789867296.228,202,5.21307,0.55853,2.91166,1.649,1.642,921.7,5.51229,1.05793
1789867296.238,203,5.21307,0.53816,2.80547,1.649,1.643,921.7,5.54062,1.06336
1789867296.248,204,5.21307,0.54314,2.83143,1.649,1.643,921.7,5.56869,1.06875
1789867296.258,205,5.21307,0.57578,3.00158,1.649,1.643,921.7,5.59845,1.07445
1789867296.267,206,5.21291,0.55945,2.91636,1.649,1.643,921.7,5.62737,1.08000
1789867296.277,207,5.14057,0.83614,4.29824,1.648,1.642,921.7,5.66998,1.08829
1789867296.287,208,5.21291,0.55945,2.91636,1.649,1.643,921.7,5.69913,1.09388
1789867296.297,209,5.21291,0.54937,2.86382,1.648,1.642,921.7,5.72774,1.09937
1789867296.307,210,5.19430,0.71929,3.73621,1.647,1.642,921.7,5.76508,1.10656
1789867296.317,211,5.16806,0.67793,3.50358,1.647,1.642,921.7,5.80009,1.11333
1789867296.327,212,5.21291,0.85159,4.43926,1.647,1.642,921.7,5.84442,1.12184
1789867296.337,213,5.21291,0.54837,2.85860,1.647,1.642,921.7,5.87296,1.12731
1789867296.347,214,5.14307,0.66298,3.40975,1.647,1.641,921.7,5.90700,1.13393
1789867296.357,215,5.18805,0.66497,3.44990,1.647,1.641,921.7,5.94145,1.14057
1789867296.367,216,5.21186,0.54912,2.86194,1.647,1.642,921.7,5.97017,1.14608
1789867296.377,217,5.21186,0.66223,3.45145,1.647,1.642,921.7,6.00480,1.15273
1789867296.387,218,5.18555,0.72352,3.75185,1.648,1.642,921.7,6.04245,1.15999
1789867296.397,219,5.18930,0.66896,3.47143,1.648,1.642,921.7,6.07728,1.16670
1789867296.407,220,5.18430,0.68490,3.55073,1.649,1.642,921.7,6.11268,1.17353
1789867296.417,221,5.19180,0.78731,4.08756,1.648,1.642,921.7,6.15342,1.18137
1789867296.427,222,5.21186,0.56462,2.94272,1.648,1.642,921.7,6.18275,1.18700
1789867296.437,223,5.21186,0.71430,3.72283,1.648,1.642,921.7,6.21986,1.19412
1789867296.447,224,5.21186,0.78631,4.09814,1.648,1.641,921.7,6.26108,1.20203
1789867296.457,225,5.23428,0.51150,2.67733,1.649,1.642,921.7,6.28801,1.20718
1789867296.468,226,5.22429,0.50851,2.65660,1.648,1.643,921.7,6.31473,1.21229
1789867296.478,227,5.20987,0.55634,2.89846,1.648,1.642,921.7,6.34389,1.21789
1789867296.488,228,5.20987,0.55884,2.91148,1.648,1.642,921.7,6.37301,1.22348
1789867296.498,229,5.20987,0.54588,2.84396,1.647,1.641,921.7,6.40146,1.22894
1789867296.508,230,5.22678,0.50676,2.64872,1.647,1.641,921.7,6.42796,1.23401
1789867296.518,231,5.22803,0.50651,2.64805,1.647,1.640,921.7,6.45445,1.23907
1789867296.528,232,5.22678,0.50477,2.63832,1.647,1.639,921.7,6.48086,1.24413
1789867296.538,233,5.22429,0.50502,2.63837,1.647,1.639,921.7,6.50726,1.24918
1789867296.548,234,5.20987,0.59347,3.09190,1.646,1.639,921.7,6.53820,1.25512
1789867296.558,235,5.20987,0.57376,2.98922,1.647,1.639,921.7,6.56812,1.26086
1789867296.568,236,5.20987,0.59496,3.09966,1.647,1.640,921.7,6.59909,1.26681
1789867296.578,237,5.20987,0.59222,3.08539,1.647,1.641,921.7,6.62993,1.27273
1789867296.588,238,5.20987,0.59571,3.10357,1.648,1.642,921.7,6.66095,1.27868
1789867296.598,239,5.19555,0.61564,3.19859,1.649,1.642,921.7,6.69291,1.28483
1789867296.608,240,5.20987,0.55360,2.88418,1.649,1.642,921.7,6.72169,1.29036
1789867296.618,241,5.19805,0.61415,3.19238,1.650,1.643,921.7,6.75354,1.29648
1789867296.628,242,5.19805,0.61739,3.20922,1.649,1.643,921.7,6.78556,1.30264
1789867296.637,243,5.22054,0.55684,2.90701,1.649,1.642,921.7,6.81457,1.30820
1789867296.647,244,5.20987,0.55659,2.89976,1.649,1.643,921.7,6.84354,1.31376
1789867296.657,245,5.20987,0.54937,2.86215,1.649,1.643,921.7,6.87213,1.31925
1789867296.667,246,5.20909,0.56307,2.93308,1.649,1.643,921.7,6.90143,1.32487
1789867296.677,247,5.20909,0.65924,3.43404,1.649,1.643,921.7,6.93574,1.33146
1789867296.687,248,5.22304,0.51449,2.68720,1.649,1.643,921.7,6.96261,1.33660
1789867296.697,249,5.22304,0.51648,2.69760,1.650,1.643,921.7,6.98960,1.34177
1789867296.707,250,5.22554,0.52395,2.73792,1.650,1.643,921.7,7.01698,1.34701
1789867296.717,251,5.20909,0.57675,3.00434,1.650,1.643,921.7,7.04703,1.35278
1789867296.727,252,5.21929,0.52420,2.73595,1.650,1.643,921.7,7.07438,1.35802
1789867296.737,253,5.22304,0.51474,2.68851,1.651,1.643,921.7,7.10127,1.36317
1789867296.747,254,5.22054,0.53168,2.77566,1.651,1.643,921.7,7.12902,1.36848
1789867296.757,255,5.22678,0.55659,2.90917,1.650,1.643,921.7,7.15811,1.37405
1789867296.767,256,5.20897,0.59197,3.08355,1.650,1.643,921.7,7.18897,1.37997
1789867296.777,257,5.20897,0.57637,3.00229,1.650,1.643,921.7,7.21902,1.38574
1789867296.787,258,5.22803,0.50577,2.64418,1.650,1.643,921.7,7.24548,1.39080
1789867296.797,259,5.22554,0.50726,2.65071,1.650,1.643,921.7,7.27201,1.39588
1789867296.807,260,5.18805,0.50926,2.64207,1.649,1.643,921.7,7.29839,1.40096
1789867296.817,261,5.20897,0.55460,2.88889,1.649,1.642,921.7,7.32723,1.40650
1789867296.827,262,5.20897,0.57637,3.00229,1.650,1.643,921.7,7.35720,1.41226
1789867296.837,263,5.22803,0.51349,2.68454,1.649,1.643,921.7,7.38400,1.41738
1789867296.847,264,5.19430,0.57637,2.99384,1.649,1.642,921.7,7.41400,1.42316
1789867296.857,265,5.20897,0.57637,3.00229,1.649,1.643,921.7,7.44409,1.42893
1789867296.867,266,5.20878,0.57685,3.00468,1.649,1.643,921.7,7.47420,1.43471
1789867296.878,267,5.20878,0.57685,3.00468,1.649,1.643,921.7,7.50431,1.44049
1789867296.887,268,5.20878,0.57685,3.00468,1.649,1.643,921.7,7.53429,1.44625
1789867296.897,269,5.20878,0.57685,3.00468,1.648,1.642,921.7,7.56427,1.45201
1789867296.907,270,5.20878,0.58848,3.06526,1.647,1.641,921.7,7.59485,1.45788
1789867296.917,271,5.19055,0.60817,3.15674,1.647,1.640,921.7,7.62635,1.46395
1789867296.927,272,5.20878,0.57685,3.00468,1.647,1.639,921.7,7.65651,1.46974
1789867296.937,273,5.22678,0.50651,2.64742,1.646,1.639,921.7,7.68308,1.47482
1789867296.948,274,5.19805,0.51050,2.65360,1.645,1.639,947.3,7.70971,1.47994
1789867296.958,275,5.20878,0.57685,3.00468,1.644,1.638,947.3,7.73987,1.48573
1789867296.968,276,5.20772,0.58000,3.02048,1.645,1.638,947.3,7.76998,1.49152
1789867296.978,277,5.20772,0.64056,3.33586,1.645,1.639,921.7,7.80324,1.49790
1789867296.987,278,5.18680,0.61863,3.20871,1.646,1.639,921.7,7.83522,1.50407
1789867296.997,279,5.20772,0.58000,3.02048,1.647,1.640,921.7,7.86533,1.50985
1789867297.007,280,5.20772,0.58000,3.02048,1.647,1.641,921.7,7.89558,1.51566
1789867297.017,281,5.20772,0.58000,3.02048,1.649,1.642,921.7,7.92583,1.52147
1789867297.027,282,5.20772,0.58000,3.02048,1.649,1.643,921.7,7.95608,1.52727
1789867297.037,283,5.20772,0.58000,3.02048,1.650,1.643,921.7,7.98632,1.53308
1789867297.048,284,5.20772,0.58000,3.02048,1.650,1.643,921.7,8.01658,1.53889
1789867297.058,285,5.20772,0.56855,2.96085,1.649,1.643,921.7,8.04624,1.54459
1789867297.068,286,5.15306,0.80176,4.13152,1.649,1.643,921.7,8.08763,1.55262
1789867297.078,287,5.13057,0.84087,4.31414,1.648,1.642,921.7,8.13084,1.56104
1789867297.088,288,5.13432,0.81272,4.17276,1.648,1.642,921.7,8.17231,1.56912
1789867297.097,289,5.16056,0.79104,4.08221,1.648,1.642,921.7,8.21288,1.57698
1789867297.107,290,5.15556,0.78432,4.04361,1.647,1.641,921.7,8.25307,1.58478
1789867297.117,291,5.18055,0.66497,3.44491,1.647,1.642,921.7,8.28730,1.59138
1789867297.127,292,5.15306,0.80574,4.15203,1.648,1.642,921.7,8.32902,1.59948
1789867297.137,293,5.14432,0.77236,3.97327,1.649,1.643,921.7,8.36894,1.60724
1789867297.147,294,5.18805,0.67070,3.47963,1.648,1.643,921.7,8.40390,1.61398
1789867297.158,295,5.19055,0.67768,3.51753,1.649,1.643,921.7,8.43924,1.62079
1789867297.168,296,5.18430,0.67145,3.48100,1.650,1.644,921.7,8.47407,1.62751
1789867297.178,297,5.17805,0.66796,3.45873,1.650,1.643,921.7,8.50868,1.63419
1789867297.188,298,5.17930,0.69811,3.61572,1.650,1.644,921.7,8.54486,1.64117
1789867297.198,299,5.15306,0.80400,4.14306,1.649,1.643,921.7,8.58632,1.64922
1789867297.207,300,5.18805,0.75591,3.92170,1.649,1.643,921.7,8.62541,1.65675
1789867297.217,301,5.18305,0.67120,3.47886,1.649,1.643,921.7,8.66009,1.66345
1789867297.227,302,5.18430,0.73473,3.80906,1.648,1.642,921.7,8.69805,1.67077
